aggregation,family,subgroup,arm,metric,value,n_valid,n_total
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,auprc,0.03203752574054179,100,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,vus_pr,0.8441246485850145,100,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,f1_max,0.4147814108058824,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,auprc,0.0370558388003977,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,vus_pr,0.8516880618710951,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,f1_max,0.28485497316282077,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,auprc,0.007802251660680482,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,vus_pr,0.8505704902153564,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_LEGACY,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,f1_max,0.28485497316282077,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,auprc,0.007737580469801173,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,vus_pr,0.8509278851967964,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_CLS_NATIVE_W240,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,f1_max,0.2944560357942711,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,auprc,0.00794602233110668,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,vus_pr,0.8460518852776882,100,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_score_p95,,0,100
