series_id,family,subgroup,display_name,arm,canonical_arm,seconds_per_series,ms_per_series,windows_per_series,ms_per_window,process_rss_before_bytes,process_rss_after_bytes,python_tracemalloc_peak_bytes,encoder_calls,measurement_scope,runtime_json_sha256
YAHOOA2__synthetic_12,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.008719700039364398,8.719700039364398,20,0.4359850019682199,1406251008,1446121472,48376441,0,historical committed post-cache projection/scoring,6CD3CD36F880CBCADEE1E1FC5FF1E60C79D2E499B0C11F0B6E87CC9F8655FCFD
YAHOOA2__synthetic_13,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.010098299942910671,10.098299942910671,20,0.5049149971455336,1406251008,1446121472,48349175,0,historical committed post-cache projection/scoring,4CEFBA1D6BA37178157D70FF92422441C28DB5185CF308A8E1A6F0AEF749162A
YAHOOA2__synthetic_13,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010554099921137094,10.554099921137094,20,0.5277049960568547,1406251008,1446121472,48349175,0,historical committed post-cache projection/scoring,4CEFBA1D6BA37178157D70FF92422441C28DB5185CF308A8E1A6F0AEF749162A
YAHOOA2__synthetic_13,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.009376300033181906,9.376300033181906,20,0.4688150016590953,1406251008,1446121472,48349175,0,historical committed post-cache projection/scoring,4CEFBA1D6BA37178157D70FF92422441C28DB5185CF308A8E1A6F0AEF749162A
YAHOOA2__synthetic_13,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011938300100155175,11.938300100155175,20,0.5969150050077587,1406251008,1446121472,48349175,0,historical committed post-cache projection/scoring,4CEFBA1D6BA37178157D70FF92422441C28DB5185CF308A8E1A6F0AEF749162A
YAHOOA2__synthetic_14,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.008321599918417633,8.321599918417633,20,0.41607999592088163,1406353408,1446551552,48324920,0,historical committed post-cache projection/scoring,3C76F7DF4E3DCE6D6059951CFCB385002770E17550C23979098D54D036BCC5C3
YAHOOA2__synthetic_14,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.006091100047342479,6.091100047342479,20,0.30455500236712396,1406353408,1446551552,48324920,0,historical committed post-cache projection/scoring,3C76F7DF4E3DCE6D6059951CFCB385002770E17550C23979098D54D036BCC5C3
YAHOOA2__synthetic_14,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004700200050137937,4.700200050137937,20,0.23501000250689685,1406353408,1446551552,48324920,0,historical committed post-cache projection/scoring,3C76F7DF4E3DCE6D6059951CFCB385002770E17550C23979098D54D036BCC5C3
YAHOOA2__synthetic_14,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.00852969998959452,8.52969998959452,20,0.42648499947972596,1406353408,1446551552,48324920,0,historical committed post-cache projection/scoring,3C76F7DF4E3DCE6D6059951CFCB385002770E17550C23979098D54D036BCC5C3
YAHOOA2__synthetic_15,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.015892500057816505,15.892500057816505,20,0.7946250028908253,1406353408,1446223872,48392254,0,historical committed post-cache projection/scoring,4326AA197D8ACD519EEC8474ABC82AFDC31AD52315914DF75A1C30E2580E4D34
YAHOOA2__synthetic_15,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.006175499991513789,6.175499991513789,20,0.30877499957568944,1406353408,1446223872,48392254,0,historical committed post-cache projection/scoring,4326AA197D8ACD519EEC8474ABC82AFDC31AD52315914DF75A1C30E2580E4D34
YAHOOA2__synthetic_15,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.00477080000564456,4.77080000564456,20,0.238540000282228,1406353408,1446223872,48392254,0,historical committed post-cache projection/scoring,4326AA197D8ACD519EEC8474ABC82AFDC31AD52315914DF75A1C30E2580E4D34
YAHOOA2__synthetic_15,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.01134879991877824,11.34879991877824,20,0.567439995938912,1406353408,1446223872,48392254,0,historical committed post-cache projection/scoring,4326AA197D8ACD519EEC8474ABC82AFDC31AD52315914DF75A1C30E2580E4D34
YAHOOA2__synthetic_16,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012062599998898804,12.062599998898804,20,0.6031299999449402,1406332928,1446535168,48336295,0,historical committed post-cache projection/scoring,9C850D063EE6DF763DB2F84CA422A1702903F914D5E9F86836C2AB47001D86CF
YAHOOA2__synthetic_16,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.006239300011657178,6.239300011657178,20,0.3119650005828589,1406332928,1446535168,48336295,0,historical committed post-cache projection/scoring,9C850D063EE6DF763DB2F84CA422A1702903F914D5E9F86836C2AB47001D86CF
YAHOOA2__synthetic_16,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.006336800055578351,6.336800055578351,20,0.31684000277891755,1406332928,1446535168,48336295,0,historical committed post-cache projection/scoring,9C850D063EE6DF763DB2F84CA422A1702903F914D5E9F86836C2AB47001D86CF
YAHOOA2__synthetic_16,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.009382000076584518,9.382000076584518,20,0.4691000038292259,1406332928,1446535168,48336295,0,historical committed post-cache projection/scoring,9C850D063EE6DF763DB2F84CA422A1702903F914D5E9F86836C2AB47001D86CF
YAHOOA2__synthetic_17,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012610999983735383,12.610999983735383,20,0.6305499991867691,1406337024,1446535168,48371178,0,historical committed post-cache projection/scoring,E39EF08A44AFF2F9E3541E9A93F70DBD980B8790DA1B1EF918EAC7059C115944
YAHOOA2__synthetic_17,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.01039630000013858,10.39630000013858,20,0.519815000006929,1406337024,1446535168,48371178,0,historical committed post-cache projection/scoring,E39EF08A44AFF2F9E3541E9A93F70DBD980B8790DA1B1EF918EAC7059C115944
YAHOOA2__synthetic_17,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004844499984756112,4.844499984756112,20,0.2422249992378056,1406337024,1446535168,48371178,0,historical committed post-cache projection/scoring,E39EF08A44AFF2F9E3541E9A93F70DBD980B8790DA1B1EF918EAC7059C115944
YAHOOA2__synthetic_17,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011579100042581558,11.579100042581558,20,0.5789550021290779,1406337024,1446535168,48371178,0,historical committed post-cache projection/scoring,E39EF08A44AFF2F9E3541E9A93F70DBD980B8790DA1B1EF918EAC7059C115944
YAHOOA2__synthetic_18,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011978600057773292,11.978600057773292,20,0.5989300028886646,1404997632,1445421056,48394861,0,historical committed post-cache projection/scoring,5595F7BA8AC7B9B67A6D376277CA2ECF82311CADB2C74D463DE08A7C1FB54C3B
YAHOOA2__synthetic_18,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010130199952982366,10.130199952982366,20,0.5065099976491183,1404997632,1445421056,48394861,0,historical committed post-cache projection/scoring,5595F7BA8AC7B9B67A6D376277CA2ECF82311CADB2C74D463DE08A7C1FB54C3B
YAHOOA2__synthetic_18,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.0047290000366047025,4.7290000366047025,20,0.23645000183023512,1404997632,1445421056,48394861,0,historical committed post-cache projection/scoring,5595F7BA8AC7B9B67A6D376277CA2ECF82311CADB2C74D463DE08A7C1FB54C3B
YAHOOA2__synthetic_18,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011649599997326732,11.649599997326732,20,0.5824799998663366,1404997632,1445421056,48394861,0,historical committed post-cache projection/scoring,5595F7BA8AC7B9B67A6D376277CA2ECF82311CADB2C74D463DE08A7C1FB54C3B
YAHOOA2__synthetic_19,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.007994399988092482,7.994399988092482,20,0.3997199994046241,1404022784,1444868096,48393258,0,historical committed post-cache projection/scoring,6128E41430415309C624E5458C54E9FF4828E3A129CC96709B50BC2095DBDAC0
YAHOOA2__synthetic_19,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.009783100103959441,9.783100103959441,20,0.48915500519797206,1404022784,1444868096,48393258,0,historical committed post-cache projection/scoring,6128E41430415309C624E5458C54E9FF4828E3A129CC96709B50BC2095DBDAC0
YAHOOA2__synthetic_19,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.009405800024978817,9.405800024978817,20,0.4702900012489408,1404022784,1444868096,48393258,0,historical committed post-cache projection/scoring,6128E41430415309C624E5458C54E9FF4828E3A129CC96709B50BC2095DBDAC0
YAHOOA2__synthetic_19,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.01176110003143549,11.76110003143549,20,0.5880550015717745,1404022784,1444868096,48393258,0,historical committed post-cache projection/scoring,6128E41430415309C624E5458C54E9FF4828E3A129CC96709B50BC2095DBDAC0
YAHOOA2__synthetic_2,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.010436300071887672,10.436300071887672,20,0.5218150035943836,1406341120,1446211584,48321727,0,historical committed post-cache projection/scoring,AB904C3AE4B1464E8A8F5864BC63733FDEE73C2A10F5A23DB5A404D17F371559
YAHOOA2__synthetic_2,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.007744399947114289,7.744399947114289,20,0.38721999735571444,1406341120,1446211584,48321727,0,historical committed post-cache projection/scoring,AB904C3AE4B1464E8A8F5864BC63733FDEE73C2A10F5A23DB5A404D17F371559
YAHOOA2__synthetic_2,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.005269699962809682,5.269699962809682,20,0.2634849981404841,1406341120,1446211584,48321727,0,historical committed post-cache projection/scoring,AB904C3AE4B1464E8A8F5864BC63733FDEE73C2A10F5A23DB5A404D17F371559
YAHOOA2__synthetic_2,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011814699973911047,11.814699973911047,20,0.5907349986955523,1406341120,1446211584,48321727,0,historical committed post-cache projection/scoring,AB904C3AE4B1464E8A8F5864BC63733FDEE73C2A10F5A23DB5A404D17F371559
YAHOOA2__synthetic_20,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012064300011843443,12.064300011843443,20,0.6032150005921721,1405206528,1445539840,48386012,0,historical committed post-cache projection/scoring,06D9A5CB33791F5EF2E7E57230D269826BA2CAC6BF654A487865BBFA9FB64257
YAHOOA2__synthetic_20,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.0064845000160858035,6.4845000160858035,20,0.3242250008042902,1405206528,1445539840,48386012,0,historical committed post-cache projection/scoring,06D9A5CB33791F5EF2E7E57230D269826BA2CAC6BF654A487865BBFA9FB64257
YAHOOA2__synthetic_20,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.007750700111500919,7.750700111500919,20,0.38753500557504594,1405206528,1445539840,48386012,0,historical committed post-cache projection/scoring,06D9A5CB33791F5EF2E7E57230D269826BA2CAC6BF654A487865BBFA9FB64257
YAHOOA2__synthetic_20,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011854900047183037,11.854900047183037,20,0.5927450023591518,1405206528,1445539840,48386012,0,historical committed post-cache projection/scoring,06D9A5CB33791F5EF2E7E57230D269826BA2CAC6BF654A487865BBFA9FB64257
YAHOOA2__synthetic_21,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012328700046055019,12.328700046055019,20,0.616435002302751,1405214720,1445548032,48331678,0,historical committed post-cache projection/scoring,E58F9D659C1959DD0F3B73D2BE4C4D8B4429AF2393020D56982239B74B2C89A7
YAHOOA2__synthetic_21,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.00987179996445775,9.87179996445775,20,0.4935899982228875,1405214720,1445548032,48331678,0,historical committed post-cache projection/scoring,E58F9D659C1959DD0F3B73D2BE4C4D8B4429AF2393020D56982239B74B2C89A7
YAHOOA2__synthetic_21,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.0052365000592544675,5.2365000592544675,20,0.2618250029627234,1405214720,1445548032,48331678,0,historical committed post-cache projection/scoring,E58F9D659C1959DD0F3B73D2BE4C4D8B4429AF2393020D56982239B74B2C89A7
YAHOOA2__synthetic_21,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.008192799985408783,8.192799985408783,20,0.40963999927043915,1405214720,1445548032,48331678,0,historical committed post-cache projection/scoring,E58F9D659C1959DD0F3B73D2BE4C4D8B4429AF2393020D56982239B74B2C89A7
YAHOOA2__synthetic_22,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.01362330000847578,13.62330000847578,20,0.681165000423789,1405059072,1444929536,48439891,0,historical committed post-cache projection/scoring,B28B2704AE13BA325588667B61C7A712C44D981712719B6E20ED0C3BDDA7F6EA
YAHOOA2__synthetic_22,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.00699180003721267,6.99180003721267,20,0.3495900018606335,1405059072,1444929536,48439891,0,historical committed post-cache projection/scoring,B28B2704AE13BA325588667B61C7A712C44D981712719B6E20ED0C3BDDA7F6EA
YAHOOA2__synthetic_22,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.00470549997407943,4.70549997407943,20,0.2352749987039715,1405059072,1444929536,48439891,0,historical committed post-cache projection/scoring,B28B2704AE13BA325588667B61C7A712C44D981712719B6E20ED0C3BDDA7F6EA
YAHOOA2__synthetic_22,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.00788080005440861,7.88080005440861,20,0.3940400027204305,1405059072,1444929536,48439891,0,historical committed post-cache projection/scoring,B28B2704AE13BA325588667B61C7A712C44D981712719B6E20ED0C3BDDA7F6EA
YAHOOA2__synthetic_23,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.014651900040917099,14.651900040917099,20,0.7325950020458549,1405038592,1445392384,48324150,0,historical committed post-cache projection/scoring,AA1D686A4FF9066FDDB62E63200F0BA524657E89E24BA47FAB7A1465E36A0A48
YAHOOA2__synthetic_23,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.007225200068205595,7.225200068205595,20,0.36126000341027975,1405038592,1445392384,48324150,0,historical committed post-cache projection/scoring,AA1D686A4FF9066FDDB62E63200F0BA524657E89E24BA47FAB7A1465E36A0A48
YAHOOA2__synthetic_23,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004678199999034405,4.678199999034405,20,0.23390999995172024,1405038592,1445392384,48324150,0,historical committed post-cache projection/scoring,AA1D686A4FF9066FDDB62E63200F0BA524657E89E24BA47FAB7A1465E36A0A48
YAHOOA2__synthetic_23,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.00863329996354878,8.63329996354878,20,0.431664998177439,1405038592,1445392384,48324150,0,historical committed post-cache projection/scoring,AA1D686A4FF9066FDDB62E63200F0BA524657E89E24BA47FAB7A1465E36A0A48
YAHOOA2__synthetic_24,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.008316899999044836,8.316899999044836,20,0.4158449999522418,1405030400,1444913152,48397042,0,historical committed post-cache projection/scoring,8E877790C5E79BB76352BFF0405EAEBCABDEE8EE076EB9D59B54CA790490ACBD
YAHOOA2__synthetic_24,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010983999934978783,10.983999934978783,20,0.5491999967489392,1405030400,1444913152,48397042,0,historical committed post-cache projection/scoring,8E877790C5E79BB76352BFF0405EAEBCABDEE8EE076EB9D59B54CA790490ACBD
YAHOOA2__synthetic_24,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.007180999964475632,7.180999964475632,20,0.3590499982237816,1405030400,1444913152,48397042,0,historical committed post-cache projection/scoring,8E877790C5E79BB76352BFF0405EAEBCABDEE8EE076EB9D59B54CA790490ACBD
YAHOOA2__synthetic_24,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.007730499957688153,7.730499957688153,20,0.38652499788440764,1405030400,1444913152,48397042,0,historical committed post-cache projection/scoring,8E877790C5E79BB76352BFF0405EAEBCABDEE8EE076EB9D59B54CA790490ACBD
YAHOOA2__synthetic_25,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011967299971729517,11.967299971729517,20,0.5983649985864758,1404022784,1444356096,48381177,0,historical committed post-cache projection/scoring,78494505A45E74B9557CE13362FFB96584D3F90569412AEA2458666041A2E79A
YAHOOA2__synthetic_25,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010034299921244383,10.034299921244383,20,0.5017149960622191,1404022784,1444356096,48381177,0,historical committed post-cache projection/scoring,78494505A45E74B9557CE13362FFB96584D3F90569412AEA2458666041A2E79A
YAHOOA2__synthetic_25,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.0048868999583646655,4.8868999583646655,20,0.24434499791823328,1404022784,1444356096,48381177,0,historical committed post-cache projection/scoring,78494505A45E74B9557CE13362FFB96584D3F90569412AEA2458666041A2E79A
YAHOOA2__synthetic_25,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.007793599972501397,7.793599972501397,20,0.38967999862506986,1404022784,1444356096,48381177,0,historical committed post-cache projection/scoring,78494505A45E74B9557CE13362FFB96584D3F90569412AEA2458666041A2E79A
YAHOOA2__synthetic_26,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012577899964526296,12.577899964526296,20,0.6288949982263148,1405530112,1445384192,48402665,0,historical committed post-cache projection/scoring,2D60F2AE7A91D6B5A1FDC3B4F4308EAB28C3018E2C0D1FA221DDB05309D57AC8
YAHOOA2__synthetic_26,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.009835299919359386,9.835299919359386,20,0.4917649959679693,1405530112,1445384192,48402665,0,historical committed post-cache projection/scoring,2D60F2AE7A91D6B5A1FDC3B4F4308EAB28C3018E2C0D1FA221DDB05309D57AC8
YAHOOA2__synthetic_26,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004644899978302419,4.644899978302419,20,0.23224499891512096,1405530112,1445384192,48402665,0,historical committed post-cache projection/scoring,2D60F2AE7A91D6B5A1FDC3B4F4308EAB28C3018E2C0D1FA221DDB05309D57AC8
YAHOOA2__synthetic_26,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.012303600087761879,12.303600087761879,20,0.615180004388094,1405530112,1445384192,48402665,0,historical committed post-cache projection/scoring,2D60F2AE7A91D6B5A1FDC3B4F4308EAB28C3018E2C0D1FA221DDB05309D57AC8
YAHOOA2__synthetic_27,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011819700011983514,11.819700011983514,20,0.5909850005991757,1405050880,1445388288,48378671,0,historical committed post-cache projection/scoring,22781603337E9C2A6E24ADAE27F3A562316958B5EA72B9CC9573DAAD50C42E4F
YAHOOA2__synthetic_27,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010734600014984608,10.734600014984608,20,0.5367300007492304,1405050880,1445388288,48378671,0,historical committed post-cache projection/scoring,22781603337E9C2A6E24ADAE27F3A562316958B5EA72B9CC9573DAAD50C42E4F
YAHOOA2__synthetic_27,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004805400036275387,4.805400036275387,20,0.24027000181376934,1405050880,1445388288,48378671,0,historical committed post-cache projection/scoring,22781603337E9C2A6E24ADAE27F3A562316958B5EA72B9CC9573DAAD50C42E4F
YAHOOA2__synthetic_27,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.012035700026899576,12.035700026899576,20,0.6017850013449788,1405050880,1445388288,48378671,0,historical committed post-cache projection/scoring,22781603337E9C2A6E24ADAE27F3A562316958B5EA72B9CC9573DAAD50C42E4F
YAHOOA2__synthetic_28,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011403499986045063,11.403499986045063,20,0.5701749993022531,1406353408,1446625280,48352880,0,historical committed post-cache projection/scoring,2FA13106826B4184C2E99D0493A3C3C92A23DBAE5E568E4744EC9A93B36A0DCB
YAHOOA2__synthetic_28,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.010621000081300735,10.621000081300735,20,0.5310500040650368,1406353408,1446625280,48352880,0,historical committed post-cache projection/scoring,2FA13106826B4184C2E99D0493A3C3C92A23DBAE5E568E4744EC9A93B36A0DCB
YAHOOA2__synthetic_28,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004822200047783554,4.822200047783554,20,0.24111000238917768,1406353408,1446625280,48352880,0,historical committed post-cache projection/scoring,2FA13106826B4184C2E99D0493A3C3C92A23DBAE5E568E4744EC9A93B36A0DCB
YAHOOA2__synthetic_28,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.011619400000199676,11.619400000199676,20,0.5809700000099838,1406353408,1446625280,48352880,0,historical committed post-cache projection/scoring,2FA13106826B4184C2E99D0493A3C3C92A23DBAE5E568E4744EC9A93B36A0DCB
YAHOOA2__synthetic_29,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.014088200055994093,14.088200055994093,20,0.7044100027997047,1406341120,1446215680,48447635,0,historical committed post-cache projection/scoring,378E571A21110286827B74BF2969E93CC2CFAB554DB512383FA5C886C5FF841F
YAHOOA2__synthetic_29,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.007020299904979765,7.020299904979765,20,0.35101499524898827,1406341120,1446215680,48447635,0,historical committed post-cache projection/scoring,378E571A21110286827B74BF2969E93CC2CFAB554DB512383FA5C886C5FF841F
YAHOOA2__synthetic_29,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.007054600049741566,7.054600049741566,20,0.3527300024870783,1406341120,1446215680,48447635,0,historical committed post-cache projection/scoring,378E571A21110286827B74BF2969E93CC2CFAB554DB512383FA5C886C5FF841F
YAHOOA2__synthetic_29,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.012732399976812303,12.732399976812303,20,0.6366199988406152,1406341120,1446215680,48447635,0,historical committed post-cache projection/scoring,378E571A21110286827B74BF2969E93CC2CFAB554DB512383FA5C886C5FF841F
YAHOOA2__synthetic_3,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.012715399963781238,12.715399963781238,20,0.6357699981890619,1405460480,1446068224,48336273,0,historical committed post-cache projection/scoring,88A5F773FD0F119EE6334AD05F9314B8EA8969A6DEB891772A0B7CF05C8A5047
YAHOOA2__synthetic_3,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.009939100011251867,9.939100011251867,20,0.49695500056259334,1405460480,1446068224,48336273,0,historical committed post-cache projection/scoring,88A5F773FD0F119EE6334AD05F9314B8EA8969A6DEB891772A0B7CF05C8A5047
YAHOOA2__synthetic_3,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.009124699980020523,9.124699980020523,20,0.45623499900102615,1405460480,1446068224,48336273,0,historical committed post-cache projection/scoring,88A5F773FD0F119EE6334AD05F9314B8EA8969A6DEB891772A0B7CF05C8A5047
YAHOOA2__synthetic_3,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.008058200008235872,8.058200008235872,20,0.4029100004117936,1405460480,1446068224,48336273,0,historical committed post-cache projection/scoring,88A5F773FD0F119EE6334AD05F9314B8EA8969A6DEB891772A0B7CF05C8A5047
YAHOOA2__synthetic_30,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011343999998643994,11.343999998643994,20,0.5671999999321997,1405030400,1445363712,48369909,0,historical committed post-cache projection/scoring,31D86179D2E6E718B0E24916A2B3FAE65392E3FAEE814D6E30DDF0163176FF2E
YAHOOA2__synthetic_30,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.009891900001093745,9.891900001093745,20,0.49459500005468726,1405030400,1445363712,48369909,0,historical committed post-cache projection/scoring,31D86179D2E6E718B0E24916A2B3FAE65392E3FAEE814D6E30DDF0163176FF2E
YAHOOA2__synthetic_30,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.004762999946251512,4.762999946251512,20,0.23814999731257558,1405030400,1445363712,48369909,0,historical committed post-cache projection/scoring,31D86179D2E6E718B0E24916A2B3FAE65392E3FAEE814D6E30DDF0163176FF2E
YAHOOA2__synthetic_30,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.00846320006530732,8.46320006530732,20,0.42316000326536596,1405030400,1445363712,48369909,0,historical committed post-cache projection/scoring,31D86179D2E6E718B0E24916A2B3FAE65392E3FAEE814D6E30DDF0163176FF2E
YAHOOA2__synthetic_31,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.007590699940919876,7.590699940919876,20,0.3795349970459938,1404022784,1444417536,48390110,0,historical committed post-cache projection/scoring,89C243AC0DEF292D1836DFA8B413E586245A1E278DD67121ED847199A3BFB62A
YAHOOA2__synthetic_31,Yahoo,Yahoo-A2,IHP only,IHP1_NCTP0,IHP1_NCTP0,0.00960830005351454,9.60830005351454,20,0.480415002675727,1404022784,1444417536,48390110,0,historical committed post-cache projection/scoring,89C243AC0DEF292D1836DFA8B413E586245A1E278DD67121ED847199A3BFB62A
YAHOOA2__synthetic_31,Yahoo,Yahoo-A2,NCTP only,IHP0_NCTP1,IHP0_NCTP1,0.0063436999917030334,6.3436999917030334,20,0.3171849995851517,1404022784,1444417536,48390110,0,historical committed post-cache projection/scoring,89C243AC0DEF292D1836DFA8B413E586245A1E278DD67121ED847199A3BFB62A
YAHOOA2__synthetic_31,Yahoo,Yahoo-A2,Full,IHP1_NCTP1,FINAL_DEFAULT,0.01075050001963973,10.75050001963973,20,0.5375250009819865,1404022784,1444417536,48390110,0,historical committed post-cache projection/scoring,89C243AC0DEF292D1836DFA8B413E586245A1E278DD67121ED847199A3BFB62A
YAHOOA2__synthetic_32,Yahoo,Yahoo-A2,REL,IHP0_NCTP0,LEGACY_DEFAULT,0.011867899913340807,11.867899913340807,20,0.5933949956670403,1405042688,1436815360,48399084,0,historical committed post-cache projection/scoring,393C3EE9E5CA9565BEF6971791FD3CD0FD5153C7FB5E5C677F3AEDCBBF4044AF
